contig_name	prediction	prediction_score	full_path						
ICTVTaxoChallenge_514681	Steitzviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Timlovirales	f;Steitzviridae	
ICTVTaxoChallenge_549372	Baculoviridae	1	c;Naldaviricetes	o;Lefavirales	f;Baculoviridae				
ICTVTaxoChallenge_855194	Weiservirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_536923	Chuviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Jingchuvirales	f;Chuviridae
ICTVTaxoChallenge_761418	Picornaviridae	1	r;Riboviria	k;Orthornavirae	p;Pisuviricota	c;Pisoniviricetes	o;Picornavirales	f;Picornaviridae	
ICTVTaxoChallenge_622475	Demerecviridae_like	0.11952401	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae_like		
ICTVTaxoChallenge_3452	Benedictvirus	0.17914943	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Benedictvirus		
ICTVTaxoChallenge_452000	Guernseyvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Guernseyvirinae		
ICTVTaxoChallenge_675030	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_943766	Alphaflexiviridae	0.96531904	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Tymovirales	f;Alphaflexiviridae	
ICTVTaxoChallenge_935621	Orthoherpesviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Peploviricota	c;Herviviricetes	o;Herpesvirales	f;Orthoherpesviridae	
ICTVTaxoChallenge_370965	Benedictvirus	0.19529115	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Benedictvirus		
ICTVTaxoChallenge_585566	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_815788	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_387833	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_25620	Pbunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pbunavirus		
ICTVTaxoChallenge_554213	Azeredovirinae	0.51327986	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_752676	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_821451	Aliceevansviridae	0.18521312	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_988724	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_636714	Mesyanzhinovviridae	0.8686903	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Mesyanzhinovviridae		
ICTVTaxoChallenge_493052	Hafunaviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	o;Thumleimavirales	f;Hafunaviridae	
ICTVTaxoChallenge_503144	Gracegardnervirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gracegardnervirinae		
ICTVTaxoChallenge_75814	Pbunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pbunavirus		
ICTVTaxoChallenge_967421	Caulimoviridae	1	r;Riboviria	k;Pararnavirae	p;Artverviricota	c;Revtraviricetes	o;Ortervirales	f;Caulimoviridae	
ICTVTaxoChallenge_848013	Genomoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae	
ICTVTaxoChallenge_595948	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_432541	Pahexavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pahexavirus		
ICTVTaxoChallenge_877272	Smacoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Arfiviricetes	o;Cremevirales	f;Smacoviridae	
ICTVTaxoChallenge_283964	Mymonaviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Mymonaviridae
ICTVTaxoChallenge_925890	Genomoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae	
ICTVTaxoChallenge_652614	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_917387	Gordonvirus	0.35692564	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Gordonvirus		
ICTVTaxoChallenge_562680	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_715914	Rountreeviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Rountreeviridae		
ICTVTaxoChallenge_83727	Herelleviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Herelleviridae		
ICTVTaxoChallenge_569461	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_417801	Fiersviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Fiersviridae	
ICTVTaxoChallenge_871799	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_511560	Inoviridae_like	0.12104783	r;Monodnaviria	k;Loebvirae	p;Hofneiviricota	c;Faserviricetes	o;Tubulavirales	f;Inoviridae_like	
ICTVTaxoChallenge_225711	Picornaviridae	1	r;Riboviria	k;Orthornavirae	p;Pisuviricota	c;Pisoniviricetes	o;Picornavirales	f;Picornaviridae	
ICTVTaxoChallenge_472079	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_596154	Mimiviridae	0.8030633	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Megaviricetes	o;Imitervirales	f;Mimiviridae	
ICTVTaxoChallenge_634847	Azeredovirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_254156	Orthoherpesviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Peploviricota	c;Herviviricetes	o;Herpesvirales	f;Orthoherpesviridae	
ICTVTaxoChallenge_326311	Azeredovirinae	0.49788532	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_660386	Aliceevansviridae_like	0.40940368	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae_like		
ICTVTaxoChallenge_834526	Peduoviridae_like	0.1412503	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae_like		
ICTVTaxoChallenge_587470	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_354180	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_921812	Poxviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Pokkesviricetes	o;Chitovirales	f;Poxviridae	
ICTVTaxoChallenge_881650	Salasmaviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Salasmaviridae		
ICTVTaxoChallenge_100945	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_631633	Ceduovirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Ceduovirus		
ICTVTaxoChallenge_199358	Steitzviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Timlovirales	f;Steitzviridae	
ICTVTaxoChallenge_287931	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_470375	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_992758	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_190558	Gordonclarkvirinae	0.5042971	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gordonclarkvirinae		
ICTVTaxoChallenge_277145	Fiersviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Fiersviridae	
ICTVTaxoChallenge_84335	Pbunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pbunavirus		
ICTVTaxoChallenge_871790	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_595821	Mymonaviridae_like	0.054856904	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Mymonaviridae_like
ICTVTaxoChallenge_131243	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_119856	Chimalliviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Chimalliviridae		
ICTVTaxoChallenge_58850	Suoliviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	o;Crassvirales	f;Suoliviridae	
ICTVTaxoChallenge_337488	Herelleviridae	0.7557412	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Herelleviridae		
ICTVTaxoChallenge_397176	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_994918	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_962194	Sepvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Sepvirinae		
ICTVTaxoChallenge_273133	Papillomaviridae_like	0.5788235	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae_like	
ICTVTaxoChallenge_905663	Suoliviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	o;Crassvirales	f;Suoliviridae	
ICTVTaxoChallenge_128882	Caulimoviridae	1	r;Riboviria	k;Pararnavirae	p;Artverviricota	c;Revtraviricetes	o;Ortervirales	f;Caulimoviridae	
ICTVTaxoChallenge_859756	Mimiviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Megaviricetes	o;Imitervirales	f;Mimiviridae	
ICTVTaxoChallenge_768425	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_346297	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_831938	Genomoviridae_like	0.088598214	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae_like	
ICTVTaxoChallenge_21416	Secoviridae	1	r;Riboviria	k;Orthornavirae	p;Pisuviricota	c;Pisoniviricetes	o;Picornavirales	f;Secoviridae	
ICTVTaxoChallenge_895550	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_872278	Rountreeviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Rountreeviridae		
ICTVTaxoChallenge_23	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_836948	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_817669	Azeevirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeevirinae		
ICTVTaxoChallenge_836169	Demerecviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae		
ICTVTaxoChallenge_71751	Poxviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Pokkesviricetes	o;Chitovirales	f;Poxviridae	
ICTVTaxoChallenge_365059	Steitzviridae_like	0.24814285	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Timlovirales	f;Steitzviridae_like	
ICTVTaxoChallenge_909413	Baculoviridae	1	c;Naldaviricetes	o;Lefavirales	f;Baculoviridae				
ICTVTaxoChallenge_393154	Nclasvirinae	0.45431823	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Nclasvirinae		
ICTVTaxoChallenge_214400	Tybeckvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Tybeckvirinae		
ICTVTaxoChallenge_305614	Peduoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae		
ICTVTaxoChallenge_801254	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_755118	Inoviridae_like	0.3949394	r;Monodnaviria	k;Loebvirae	p;Hofneiviricota	c;Faserviricetes	o;Tubulavirales	f;Inoviridae_like	
ICTVTaxoChallenge_194970	Ackermannviridae_like	0.07682431	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Ackermannviridae_like		
ICTVTaxoChallenge_326965	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_980977	Polyomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Sepolyvirales	f;Polyomaviridae	
ICTVTaxoChallenge_131490	Mesyanzhinovviridae	0.8335694	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Mesyanzhinovviridae		
ICTVTaxoChallenge_538343	Vilyaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Arfiviricetes	o;Cirlivirales	f;Vilyaviridae	
ICTVTaxoChallenge_269827	Rudiviridae	1	r;Adnaviria	k;Zilligvirae	p;Taleaviricota	c;Tokiviricetes	o;Ligamenvirales	f;Rudiviridae	
ICTVTaxoChallenge_935077	Chimalliviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Chimalliviridae		
ICTVTaxoChallenge_457720	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_208364	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_618993	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_238810	Paclarkvirus	0.5933439	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Paclarkvirus		
ICTVTaxoChallenge_218839	Intestiviridae_like	0.3068791	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	o;Crassvirales	f;Intestiviridae_like	
ICTVTaxoChallenge_712786	Guarnerosvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Guarnerosvirinae		
ICTVTaxoChallenge_176111	Genomoviridae_like	0.10665776	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae_like	
ICTVTaxoChallenge_129133	Closteroviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Closteroviridae	
ICTVTaxoChallenge_53333	Zierdtviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Zierdtviridae		
ICTVTaxoChallenge_209149	Zobellviridae_like	0.21512653	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Zobellviridae_like		
ICTVTaxoChallenge_727044	Fromanvirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Fromanvirus		
ICTVTaxoChallenge_456751	Botourmiaviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Miaviricetes	o;Ourlivirales	f;Botourmiaviridae	
ICTVTaxoChallenge_433653	Demerecviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae		
ICTVTaxoChallenge_26246	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_344282	Smacoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Arfiviricetes	o;Cremevirales	f;Smacoviridae	
ICTVTaxoChallenge_948281	Casadabanvirus	0.8408111	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Casadabanvirus		
ICTVTaxoChallenge_831697	Vilmaviridae_like	0.058773894	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Vilmaviridae_like		
ICTVTaxoChallenge_308945	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_575695	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_522134	Peduoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae		
ICTVTaxoChallenge_491495	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_460321	Peduoviridae_like	0.26603043	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae_like		
ICTVTaxoChallenge_204487	Parvoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Quintoviricetes	o;Piccovirales	f;Parvoviridae	
ICTVTaxoChallenge_668860	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_659951	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_714196	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_238877	Azeevirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeevirinae		
ICTVTaxoChallenge_361758	Paramyxoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Paramyxoviridae
ICTVTaxoChallenge_797673	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_898869	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_679778	Stephanstirmvirinae	0.9064876	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Stephanstirmvirinae		
ICTVTaxoChallenge_833924	Mimiviridae_like	0.45142403	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Megaviricetes	o;Imitervirales	f;Mimiviridae_like	
ICTVTaxoChallenge_994836	Demerecviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae		
ICTVTaxoChallenge_317842	Pahexavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pahexavirus		
ICTVTaxoChallenge_778308	Kyanoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Kyanoviridae		
ICTVTaxoChallenge_755310	Anelloviridae	1	f;Anelloviridae						
ICTVTaxoChallenge_392567	Inoviridae_like	0.26054943	r;Monodnaviria	k;Loebvirae	p;Hofneiviricota	c;Faserviricetes	o;Tubulavirales	f;Inoviridae_like	
ICTVTaxoChallenge_602803	Orthoherpesviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Peploviricota	c;Herviviricetes	o;Herpesvirales	f;Orthoherpesviridae	
ICTVTaxoChallenge_346178	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_982228	Weiservirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_114307	Picornaviridae_like	0.5485245	r;Riboviria	k;Orthornavirae	p;Pisuviricota	c;Pisoniviricetes	o;Picornavirales	f;Picornaviridae_like	
ICTVTaxoChallenge_479967	Hantaviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Polyploviricotina	c;Bunyaviricetes	o;Elliovirales	f;Hantaviridae
ICTVTaxoChallenge_482546	Montyvirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Montyvirus		
ICTVTaxoChallenge_402820	Ceeclamvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Ceeclamvirinae		
ICTVTaxoChallenge_258813	Bclasvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Bclasvirinae		
ICTVTaxoChallenge_115211	Togaviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Togaviridae	
ICTVTaxoChallenge_643706	Pleolipoviridae	1	r;Monodnaviria	k;Trapavirae	p;Saleviricota	c;Huolimaviricetes	o;Haloruvirales	f;Pleolipoviridae	
ICTVTaxoChallenge_599738	Mimiviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Megaviricetes	o;Imitervirales	f;Mimiviridae	
ICTVTaxoChallenge_565193	Skurskavirinae	0.6413731	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Skurskavirinae		
ICTVTaxoChallenge_963983	Gordonclarkvirinae	0.5429032	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gordonclarkvirinae		
ICTVTaxoChallenge_837287	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_661910	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_860442	Fiersviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Fiersviridae	
ICTVTaxoChallenge_904152	Azeredovirinae	0.5051961	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_421693	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_614261	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_106214	Anelloviridae	1	f;Anelloviridae						
ICTVTaxoChallenge_308241	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_136280	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_277879	Parvoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Quintoviricetes	o;Piccovirales	f;Parvoviridae	
ICTVTaxoChallenge_934850	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_237257	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_863576	Mesyanzhinovviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Mesyanzhinovviridae		
