contig_name,prediction,prediction_score
ICTVTaxoChallenge_236070,Orthoherpesviridae,1
ICTVTaxoChallenge_581110,Pootjesviridae,1
ICTVTaxoChallenge_396794,Pahexavirus,1
ICTVTaxoChallenge_205518,Kutznervirinae,1
ICTVTaxoChallenge_610818,Vilmaviridae,0.47978863
ICTVTaxoChallenge_474156,Autographiviridae,1
ICTVTaxoChallenge_125911,Baculoviridae,1
ICTVTaxoChallenge_672527,Straboviridae,0.20652345
ICTVTaxoChallenge_7006,Aliceevansviridae,1
ICTVTaxoChallenge_883120,Autographiviridae,1
ICTVTaxoChallenge_732489,Jondennisvirinae,0.8732339
ICTVTaxoChallenge_49784,Backyardiganvirus,0.22798774
ICTVTaxoChallenge_698663,Polyomaviridae,1
ICTVTaxoChallenge_779817,Backyardiganvirus,0.283988
ICTVTaxoChallenge_503971,Steitzviridae,1
ICTVTaxoChallenge_95787,Straboviridae,1
ICTVTaxoChallenge_17564,Autographiviridae,1
ICTVTaxoChallenge_804347,Suoliviridae,1
ICTVTaxoChallenge_910394,Geminiviridae,0.08154155
ICTVTaxoChallenge_887803,Azeredovirinae,0.3117616
ICTVTaxoChallenge_258124,Bronfenbrennervirinae,0.38793033
ICTVTaxoChallenge_27102,Peduoviridae,1
ICTVTaxoChallenge_833399,Chimalliviridae,1
ICTVTaxoChallenge_298432,Gordonclarkvirinae,0.2175901
ICTVTaxoChallenge_915273,Fernvirus,1
ICTVTaxoChallenge_763090,Azeevirinae,1
ICTVTaxoChallenge_826746,Arenaviridae,0.6027815
ICTVTaxoChallenge_62811,Picornaviridae,1
ICTVTaxoChallenge_855910,Kyanoviridae,1
ICTVTaxoChallenge_42395,Azeredovirinae,0.4240235
ICTVTaxoChallenge_506383,Peduoviridae,1
ICTVTaxoChallenge_53281,Adenoviridae,1
ICTVTaxoChallenge_837738,Papillomaviridae,1
ICTVTaxoChallenge_260411,Schitoviridae,1
ICTVTaxoChallenge_203727,Spinareoviridae,0.113702
ICTVTaxoChallenge_461496,Joanripponvirinae,0.7996438
ICTVTaxoChallenge_802974,Rhabdoviridae,1
ICTVTaxoChallenge_455458,Demerecviridae,1
ICTVTaxoChallenge_45135,Kyanoviridae,1
ICTVTaxoChallenge_488621,Peduoviridae,1
ICTVTaxoChallenge_559597,Drexlerviridae,1
ICTVTaxoChallenge_6558,Ackermannviridae,1
ICTVTaxoChallenge_151197,Nclasvirinae,0.6589406
ICTVTaxoChallenge_558063,Mesyanzhinovviridae,1
ICTVTaxoChallenge_84461,Vequintavirinae,1
ICTVTaxoChallenge_54315,Adenoviridae,1
ICTVTaxoChallenge_194734,Papillomaviridae,1
ICTVTaxoChallenge_332944,Papillomaviridae,1
ICTVTaxoChallenge_977268,Papillomaviridae,1
ICTVTaxoChallenge_223934,Geminiviridae,1
ICTVTaxoChallenge_208143,Casjensviridae,1
ICTVTaxoChallenge_68136,Suoliviridae,1
ICTVTaxoChallenge_256296,Gracegardnervirinae,0.73708355
ICTVTaxoChallenge_655294,Rhabdoviridae,1
ICTVTaxoChallenge_655761,Benedictvirus,0.2208737
ICTVTaxoChallenge_341346,Papillomaviridae,1
ICTVTaxoChallenge_264277,Papillomaviridae,1
ICTVTaxoChallenge_309462,Gracegardnervirinae,0.94166756
ICTVTaxoChallenge_755540,Marthavirus,1
ICTVTaxoChallenge_14885,Skurskavirinae,0.6946549
ICTVTaxoChallenge_49334,Straboviridae,1
ICTVTaxoChallenge_604096,Arenaviridae,1
ICTVTaxoChallenge_727682,Skunavirus,1
ICTVTaxoChallenge_79583,Demerecviridae,1
ICTVTaxoChallenge_313200,Vilmaviridae,0.59299165
ICTVTaxoChallenge_204710,Papillomaviridae,1
ICTVTaxoChallenge_510377,Vividuovirus,0.574478
ICTVTaxoChallenge_101270,Pleolipoviridae,1
ICTVTaxoChallenge_136143,Vilyaviridae,1
ICTVTaxoChallenge_560111,Circoviridae,1
ICTVTaxoChallenge_438443,Skunavirus,1
ICTVTaxoChallenge_50589,Secoviridae,1
ICTVTaxoChallenge_591192,Inoviridae,1
ICTVTaxoChallenge_649242,Iridoviridae,1
ICTVTaxoChallenge_320466,Skunavirus,1
ICTVTaxoChallenge_339006,Fuselloviridae,1
ICTVTaxoChallenge_759612,Weiservirinae,1
ICTVTaxoChallenge_901019,Pbunavirus,1
ICTVTaxoChallenge_841801,Phycodnaviridae,1
ICTVTaxoChallenge_957386,Korravirus,1
ICTVTaxoChallenge_504246,Weiservirinae,1
ICTVTaxoChallenge_941594,Adenoviridae,1
ICTVTaxoChallenge_874134,Herelleviridae,1
ICTVTaxoChallenge_659045,Secoviridae,1
ICTVTaxoChallenge_216678,Rountreeviridae,1
ICTVTaxoChallenge_324115,Montyvirus,1
ICTVTaxoChallenge_624814,Genomoviridae,1
ICTVTaxoChallenge_98416,Draupnirviridae,1
ICTVTaxoChallenge_544793,Pbunavirus,1
ICTVTaxoChallenge_104843,Casjensviridae,1
ICTVTaxoChallenge_310854,Steitzviridae,1
ICTVTaxoChallenge_697320,Autographiviridae,1
ICTVTaxoChallenge_431179,Demerecviridae,1
ICTVTaxoChallenge_833933,Picornaviridae,1
ICTVTaxoChallenge_296028,Picornaviridae,0.37191617
ICTVTaxoChallenge_273008,Straboviridae,1
ICTVTaxoChallenge_840164,Arteriviridae,1
ICTVTaxoChallenge_517120,Demerecviridae,1
ICTVTaxoChallenge_899905,Straboviridae,0.039530866
ICTVTaxoChallenge_518937,Skunavirus,1
ICTVTaxoChallenge_298379,Caulimoviridae,0.22449286
ICTVTaxoChallenge_211477,Anelloviridae,1
ICTVTaxoChallenge_443868,Autographiviridae,0.25904533
ICTVTaxoChallenge_630685,Atkinsviridae,1
ICTVTaxoChallenge_833414,Geminiviridae,1
ICTVTaxoChallenge_497199,Kostyavirus,0.068178214
ICTVTaxoChallenge_418167,Steitzviridae,1
ICTVTaxoChallenge_380259,Pleolipoviridae,1
ICTVTaxoChallenge_459011,Straboviridae,1
ICTVTaxoChallenge_782182,Autographiviridae,1
ICTVTaxoChallenge_776361,Paramyxoviridae,1
ICTVTaxoChallenge_2943,Baculoviridae,1
ICTVTaxoChallenge_131796,Filoviridae,1
ICTVTaxoChallenge_300428,Beenievirus,0.23106924
ICTVTaxoChallenge_421293,Benedictvirus,0.19535777
ICTVTaxoChallenge_731105,Zierdtviridae,1
ICTVTaxoChallenge_917639,Aliceevansviridae,1
ICTVTaxoChallenge_518897,Solspiviridae,1
ICTVTaxoChallenge_15820,Geminiviridae,1
ICTVTaxoChallenge_385339,Rhabdoviridae,1
ICTVTaxoChallenge_194084,Herelleviridae,0.1615059
ICTVTaxoChallenge_300922,Papillomaviridae,1
ICTVTaxoChallenge_386048,Steitzviridae,1
ICTVTaxoChallenge_125071,Papillomaviridae,1
ICTVTaxoChallenge_567024,Stephanstirmvirinae,1
ICTVTaxoChallenge_560378,Steitzviridae,0.15230457
ICTVTaxoChallenge_391685,Ceduovirus,1
ICTVTaxoChallenge_199664,Microviridae,1
ICTVTaxoChallenge_179458,Pclasvirinae,0.3865218
ICTVTaxoChallenge_303181,Chaseviridae,1
ICTVTaxoChallenge_626718,Peduoviridae,1
ICTVTaxoChallenge_82837,Drexlerviridae,1
ICTVTaxoChallenge_688863,Demerecviridae,1
ICTVTaxoChallenge_367772,Papillomaviridae,1
ICTVTaxoChallenge_462970,Drexlerviridae,1
ICTVTaxoChallenge_988852,Adenoviridae,1
ICTVTaxoChallenge_555505,Papillomaviridae,0.92024696
ICTVTaxoChallenge_290925,Amalgaviridae,1
ICTVTaxoChallenge_564343,Arenaviridae,0.6246361
ICTVTaxoChallenge_758591,Aliceevansviridae,0.34775913
ICTVTaxoChallenge_542193,Autographiviridae,0.6155826
ICTVTaxoChallenge_182938,Rhabdoviridae,1
ICTVTaxoChallenge_620132,Straboviridae,1
ICTVTaxoChallenge_772415,Mccleskeyvirinae,1
ICTVTaxoChallenge_702111,Triavirus,0.5054294
ICTVTaxoChallenge_695761,Peduoviridae,1
ICTVTaxoChallenge_515486,Phycodnaviridae,1
ICTVTaxoChallenge_5621,Orthoherpesviridae,1
ICTVTaxoChallenge_313539,Demerecviridae,1
ICTVTaxoChallenge_43177,Geminiviridae,0.501071
ICTVTaxoChallenge_846823,Demerecviridae,1
ICTVTaxoChallenge_92487,Guernseyvirinae,1
ICTVTaxoChallenge_697378,Stanwilliamsviridae,1
ICTVTaxoChallenge_588875,Peduoviridae,0.37322277
ICTVTaxoChallenge_426569,Kitaviridae,1
ICTVTaxoChallenge_720861,Kostyavirus,0.1397032
ICTVTaxoChallenge_676586,Gracegardnervirinae,1
ICTVTaxoChallenge_215091,Schitoviridae,1
ICTVTaxoChallenge_891136,Andromedavirus,1
ICTVTaxoChallenge_999633,Adenoviridae,1
ICTVTaxoChallenge_565915,Obolenskvirus,1
ICTVTaxoChallenge_389176,Kyanoviridae,1
ICTVTaxoChallenge_80544,Herelleviridae,0.41264227
ICTVTaxoChallenge_874622,Joanripponvirinae,0.17523429
ICTVTaxoChallenge_134337,Picornaviridae,0.73782176
ICTVTaxoChallenge_155691,Aliceevansviridae,1
ICTVTaxoChallenge_117694,Rountreeviridae,1
ICTVTaxoChallenge_516526,Straboviridae,1
ICTVTaxoChallenge_746399,Inoviridae,1
ICTVTaxoChallenge_837666,Autographiviridae,1
ICTVTaxoChallenge_932436,Kyanoviridae,1
ICTVTaxoChallenge_358191,Secoviridae,0.15703328
ICTVTaxoChallenge_334536,Geminiviridae,1
ICTVTaxoChallenge_895956,Dicistroviridae,1
ICTVTaxoChallenge_361871,Closteroviridae,1
ICTVTaxoChallenge_630564,Gracegardnervirinae,1
ICTVTaxoChallenge_940403,Suoliviridae,1
ICTVTaxoChallenge_391946,Betaflexiviridae,1
ICTVTaxoChallenge_842552,Dolichocephalovirinae,1
ICTVTaxoChallenge_851191,Fromanvirus,1
ICTVTaxoChallenge_443841,Aliceevansviridae,1
ICTVTaxoChallenge_554888,Peduoviridae,1
ICTVTaxoChallenge_257875,Alphaflexiviridae,1
ICTVTaxoChallenge_995636,Poxviridae,1
ICTVTaxoChallenge_633099,Straboviridae,1
ICTVTaxoChallenge_632163,Nimaviridae,1
ICTVTaxoChallenge_154680,Phenuiviridae,1
ICTVTaxoChallenge_509982,Autographiviridae,1
ICTVTaxoChallenge_162595,Geminiviridae,1
ICTVTaxoChallenge_943653,Autographiviridae,1
ICTVTaxoChallenge_749172,Genomoviridae,1
ICTVTaxoChallenge_74021,Genomoviridae,1
ICTVTaxoChallenge_920884,Papillomaviridae,1
ICTVTaxoChallenge_429024,Schitoviridae,1
ICTVTaxoChallenge_573933,Fusariviridae,1
ICTVTaxoChallenge_18467,Orthoherpesviridae,1
ICTVTaxoChallenge_55800,Joanripponvirinae,1
ICTVTaxoChallenge_224740,Coronaviridae,1
ICTVTaxoChallenge_228797,Autographiviridae,1
ICTVTaxoChallenge_566223,Autographiviridae,1
ICTVTaxoChallenge_133797,Papillomaviridae,1
ICTVTaxoChallenge_804231,Herelleviridae,0.5999865
ICTVTaxoChallenge_198456,Genomoviridae,1
ICTVTaxoChallenge_986284,Peduoviridae,1
ICTVTaxoChallenge_490566,Poxviridae,1
ICTVTaxoChallenge_213115,Skunavirus,1
ICTVTaxoChallenge_255155,Chimalliviridae,1
ICTVTaxoChallenge_883827,Stephanstirmvirinae,0.80462515
ICTVTaxoChallenge_203920,Tymoviridae,1
ICTVTaxoChallenge_133158,Togaviridae,1
ICTVTaxoChallenge_727701,Nymbaxtervirinae,0.35126153
ICTVTaxoChallenge_20591,Schitoviridae,1
ICTVTaxoChallenge_215163,Arquatrovirinae,1
ICTVTaxoChallenge_140191,Baculoviridae,1
ICTVTaxoChallenge_227228,Picornaviridae,1
ICTVTaxoChallenge_93956,Papillomaviridae,1
ICTVTaxoChallenge_515975,Skunavirus,1
ICTVTaxoChallenge_930811,Nymbaxtervirinae,1
ICTVTaxoChallenge_837812,Tospoviridae,1
ICTVTaxoChallenge_859210,Papillomaviridae,0.92024696
ICTVTaxoChallenge_694977,Zierdtviridae,1
ICTVTaxoChallenge_343392,Demerecviridae,1
ICTVTaxoChallenge_965627,Poxviridae,1
ICTVTaxoChallenge_917539,Drexlerviridae,1
ICTVTaxoChallenge_686191,Tymoviridae,1
ICTVTaxoChallenge_698893,Ackermannviridae,1
ICTVTaxoChallenge_561004,Tybeckvirinae,0.0898287
ICTVTaxoChallenge_461109,Rhabdoviridae,1
ICTVTaxoChallenge_345386,Peduoviridae,1
ICTVTaxoChallenge_329504,Pahexavirus,1
ICTVTaxoChallenge_477017,Autographiviridae,1
ICTVTaxoChallenge_916819,Autographiviridae,1
ICTVTaxoChallenge_5995,Geminiviridae,1
ICTVTaxoChallenge_368546,Rhabdoviridae,1
ICTVTaxoChallenge_508064,Arenaviridae,1
ICTVTaxoChallenge_741343,Orthoherpesviridae,1
ICTVTaxoChallenge_289809,Demerecviridae,1
ICTVTaxoChallenge_277287,Hepadnaviridae,1
ICTVTaxoChallenge_627499,Polyomaviridae,1
ICTVTaxoChallenge_219310,Papillomaviridae,1
ICTVTaxoChallenge_677437,Straboviridae,1
ICTVTaxoChallenge_191917,Fernvirus,1
ICTVTaxoChallenge_426237,Drexlerviridae,1
ICTVTaxoChallenge_901401,Benedictvirus,0.1944053
ICTVTaxoChallenge_543927,Mesyanzhinovviridae,0.6802321
ICTVTaxoChallenge_276034,Bromoviridae,0.2722867
ICTVTaxoChallenge_272271,Autographiviridae,1
ICTVTaxoChallenge_330267,Ackermannviridae,1
ICTVTaxoChallenge_581339,Geminiviridae,1
ICTVTaxoChallenge_399510,Fromanvirus,0.052034
ICTVTaxoChallenge_248150,Autographiviridae,1
ICTVTaxoChallenge_397967,Nclasvirinae,0.2728655
ICTVTaxoChallenge_234296,Caulimoviridae,0.13736033
ICTVTaxoChallenge_189013,Straboviridae,1
ICTVTaxoChallenge_797868,Casjensviridae,1
ICTVTaxoChallenge_714433,Azeredovirinae,0.3959323
ICTVTaxoChallenge_574933,Sepvirinae,1
ICTVTaxoChallenge_217219,Peduoviridae,1
ICTVTaxoChallenge_623062,Geminiviridae,1
ICTVTaxoChallenge_841705,Baculoviridae,1
ICTVTaxoChallenge_743191,Solspiviridae,1
ICTVTaxoChallenge_822124,Genomoviridae,0.07969809
ICTVTaxoChallenge_984000,Paramyxoviridae,1
ICTVTaxoChallenge_941019,Geminiviridae,1
ICTVTaxoChallenge_664925,Picornaviridae,1
ICTVTaxoChallenge_635447,Geminiviridae,1
ICTVTaxoChallenge_729552,Straboviridae,1
ICTVTaxoChallenge_74357,Hendrixvirinae,1
ICTVTaxoChallenge_820587,Backyardiganvirus,0.19204257
ICTVTaxoChallenge_114935,Autographiviridae,1
ICTVTaxoChallenge_31782,Herelleviridae,1
ICTVTaxoChallenge_308139,Benedictvirus,0.29145196
ICTVTaxoChallenge_243835,Rountreeviridae,1
ICTVTaxoChallenge_416390,Asfarviridae,1
ICTVTaxoChallenge_986837,Attisvirus,1
ICTVTaxoChallenge_951424,Peduoviridae,0.102435954
ICTVTaxoChallenge_222007,Pclasvirinae,0.29118666
ICTVTaxoChallenge_230529,Autographiviridae,1
ICTVTaxoChallenge_467724,Adenoviridae,1
ICTVTaxoChallenge_227774,Kyanoviridae,1
ICTVTaxoChallenge_494029,Nudiviridae,0.4002067
ICTVTaxoChallenge_391998,Stephanstirmvirinae,0.85775787
ICTVTaxoChallenge_407951,Straboviridae,1
ICTVTaxoChallenge_712100,Alexandravirus,1
ICTVTaxoChallenge_766804,Papillomaviridae,1
ICTVTaxoChallenge_27634,Rhabdoviridae,1
ICTVTaxoChallenge_936754,Rountreeviridae,1
ICTVTaxoChallenge_659868,Autographiviridae,1
ICTVTaxoChallenge_231398,Steitzviridae,0.260176
ICTVTaxoChallenge_736477,Vividuovirus,0.60499054
ICTVTaxoChallenge_886969,Parvoviridae,1
ICTVTaxoChallenge_336918,Smacoviridae,1
ICTVTaxoChallenge_902005,Obolenskvirus,1
ICTVTaxoChallenge_395005,Casjensviridae,1
ICTVTaxoChallenge_993753,Genomoviridae,1
ICTVTaxoChallenge_152737,Drexlerviridae,1
ICTVTaxoChallenge_402196,Hepeviridae,1
ICTVTaxoChallenge_379177,Autographiviridae,1
ICTVTaxoChallenge_722528,Sepvirinae,1
ICTVTaxoChallenge_743500,Ounavirinae,1
ICTVTaxoChallenge_936485,Steitzviridae,1
ICTVTaxoChallenge_337391,Betaflexiviridae,1
ICTVTaxoChallenge_163100,Papillomaviridae,1
ICTVTaxoChallenge_614361,Anelloviridae,1
ICTVTaxoChallenge_522136,Gracegardnervirinae,0.37022525
ICTVTaxoChallenge_538336,Genomoviridae,0.21689315
ICTVTaxoChallenge_938995,Straboviridae,1
ICTVTaxoChallenge_950098,Nymbaxtervirinae,0.5983053
ICTVTaxoChallenge_958016,Casjensviridae,1
ICTVTaxoChallenge_189629,Vequintavirinae,1
ICTVTaxoChallenge_513658,Ignaciovirus,0.18472356
ICTVTaxoChallenge_490986,Benedictvirus,0.25222656
ICTVTaxoChallenge_907626,Triavirus,1
ICTVTaxoChallenge_912157,Orthoherpesviridae,1
ICTVTaxoChallenge_449829,Ceduovirus,1
ICTVTaxoChallenge_706620,Vilmaviridae,1
ICTVTaxoChallenge_855295,Adenoviridae,1
ICTVTaxoChallenge_510259,Herelleviridae,0.2935256
ICTVTaxoChallenge_574498,Blumeviridae,1
ICTVTaxoChallenge_309214,Adenoviridae,1
ICTVTaxoChallenge_12270,Weiservirinae,1
ICTVTaxoChallenge_100570,Fuselloviridae,1
ICTVTaxoChallenge_751769,Mesyanzhinovviridae,0.76642936
ICTVTaxoChallenge_491253,Montyvirus,1
ICTVTaxoChallenge_662928,Mccleskeyvirinae,1
ICTVTaxoChallenge_628287,Schitoviridae,1
ICTVTaxoChallenge_903017,Steitzviridae,1
ICTVTaxoChallenge_540802,Weiservirinae,1
ICTVTaxoChallenge_288865,Virgaviridae,0.3121627
ICTVTaxoChallenge_378632,Demerecviridae,1
ICTVTaxoChallenge_758954,Ounavirinae,1
ICTVTaxoChallenge_703352,Nclasvirinae,0.43718502
ICTVTaxoChallenge_896000,Kyanoviridae,1
ICTVTaxoChallenge_17008,Guelinviridae,1
ICTVTaxoChallenge_523780,Papillomaviridae,1
ICTVTaxoChallenge_536429,Schitoviridae,1
ICTVTaxoChallenge_636904,Rudiviridae,1
ICTVTaxoChallenge_547434,Adenoviridae,1
ICTVTaxoChallenge_925921,Bclasvirinae,1
ICTVTaxoChallenge_830058,Chaseviridae,1
ICTVTaxoChallenge_450455,Circoviridae,1
ICTVTaxoChallenge_163356,Adenoviridae,1
ICTVTaxoChallenge_227164,Paramyxoviridae,1
ICTVTaxoChallenge_311690,Metaviridae,1
ICTVTaxoChallenge_996155,Papillomaviridae,1
ICTVTaxoChallenge_406199,Schitoviridae,1
ICTVTaxoChallenge_317793,Chimalliviridae,1
ICTVTaxoChallenge_642972,Mudcatvirus,1
ICTVTaxoChallenge_788507,Iridoviridae,1
ICTVTaxoChallenge_273282,Anelloviridae,0.89519066
ICTVTaxoChallenge_74271,Alexandravirus,1
ICTVTaxoChallenge_707372,Mymonaviridae,1
ICTVTaxoChallenge_619481,Potyviridae,1
ICTVTaxoChallenge_850392,Straboviridae,1
ICTVTaxoChallenge_615395,Casjensviridae,1
ICTVTaxoChallenge_702892,Steitzviridae,1
ICTVTaxoChallenge_669240,Geminiviridae,1
ICTVTaxoChallenge_911882,Nymbaxtervirinae,0.12966175
ICTVTaxoChallenge_885671,Gracegardnervirinae,0.11775881
ICTVTaxoChallenge_185528,Caulimoviridae,1
ICTVTaxoChallenge_560253,Demerecviridae,1
ICTVTaxoChallenge_550926,Straboviridae,1
ICTVTaxoChallenge_1230,Autographiviridae,1
ICTVTaxoChallenge_317133,Vilmaviridae,0.540849
ICTVTaxoChallenge_240197,Rhabdoviridae,1
ICTVTaxoChallenge_221579,Zobellviridae,1
ICTVTaxoChallenge_851049,Backyardiganvirus,0.26368797
ICTVTaxoChallenge_96389,Azeevirinae,1
ICTVTaxoChallenge_921146,Rountreeviridae,1
ICTVTaxoChallenge_149488,Adenoviridae,1
ICTVTaxoChallenge_640572,Herelleviridae,1
ICTVTaxoChallenge_92040,Steitzviridae,1
ICTVTaxoChallenge_712203,Skunavirus,1
ICTVTaxoChallenge_106475,Picornaviridae,1
ICTVTaxoChallenge_615787,Ceeclamvirinae,0.7991041
ICTVTaxoChallenge_434251,Peduoviridae,1
ICTVTaxoChallenge_836922,Efquatrovirus,1
ICTVTaxoChallenge_116105,Rhabdoviridae,1
ICTVTaxoChallenge_750716,Gracegardnervirinae,1
ICTVTaxoChallenge_511893,Sepvirinae,0.59866637
ICTVTaxoChallenge_426093,Inoviridae,1
ICTVTaxoChallenge_897098,Drexlerviridae,1
ICTVTaxoChallenge_773198,Steitzviridae,1
ICTVTaxoChallenge_34273,Geminiviridae,1
ICTVTaxoChallenge_480795,Tectiviridae,1
ICTVTaxoChallenge_39995,Phycodnaviridae,1
ICTVTaxoChallenge_207266,Microviridae,1
ICTVTaxoChallenge_985905,Atkinsviridae,1
ICTVTaxoChallenge_957845,Jondennisvirinae,0.34168407
ICTVTaxoChallenge_746497,Zierdtviridae,1
ICTVTaxoChallenge_780441,Retroviridae,1
ICTVTaxoChallenge_478390,Autographiviridae,1
ICTVTaxoChallenge_375497,Demerecviridae,1
ICTVTaxoChallenge_173430,Autographiviridae,1
ICTVTaxoChallenge_531684,Atkinsviridae,1
ICTVTaxoChallenge_856045,Straboviridae,1
ICTVTaxoChallenge_87339,Chimalliviridae,1
ICTVTaxoChallenge_225377,Drexlerviridae,1
ICTVTaxoChallenge_651577,Benedictvirus,0.21765748
ICTVTaxoChallenge_626036,Autographiviridae,1
ICTVTaxoChallenge_810140,Steitzviridae,0.26193425
ICTVTaxoChallenge_155629,Azeredovirinae,0.5001534
ICTVTaxoChallenge_183871,Wizardvirus,1
ICTVTaxoChallenge_878834,Aliceevansviridae,1
ICTVTaxoChallenge_303667,Pseudoviridae,1
ICTVTaxoChallenge_574630,Bclasvirinae,1
ICTVTaxoChallenge_83069,Inoviridae,1
ICTVTaxoChallenge_92793,Autographiviridae,1
ICTVTaxoChallenge_642130,Autographiviridae,1
ICTVTaxoChallenge_455985,Paramyxoviridae,1
ICTVTaxoChallenge_353068,Nymbaxtervirinae,0.20503186
ICTVTaxoChallenge_902894,Geminiviridae,1
ICTVTaxoChallenge_601310,Autographiviridae,1
ICTVTaxoChallenge_215459,Bclasvirinae,0.80646926
ICTVTaxoChallenge_708609,Adenoviridae,1
ICTVTaxoChallenge_774328,Tombusviridae,1
ICTVTaxoChallenge_717121,Caliciviridae,0.45188695
ICTVTaxoChallenge_345536,Steitzviridae,1
ICTVTaxoChallenge_829319,Azeredovirinae,0.78370917
ICTVTaxoChallenge_290138,Autographiviridae,1
ICTVTaxoChallenge_86763,Demerecviridae,1
ICTVTaxoChallenge_718695,Rhabdoviridae,1
ICTVTaxoChallenge_178263,Secoviridae,1
ICTVTaxoChallenge_65861,Aliceevansviridae,1
ICTVTaxoChallenge_235060,Azeredovirinae,1
ICTVTaxoChallenge_252514,Ounavirinae,1
ICTVTaxoChallenge_770836,Anelloviridae,1
ICTVTaxoChallenge_656293,Montyvirus,1
ICTVTaxoChallenge_678922,Poxviridae,1
ICTVTaxoChallenge_781029,Weiservirinae,1
ICTVTaxoChallenge_873533,Schitoviridae,1
ICTVTaxoChallenge_643024,Rudiviridae,1
ICTVTaxoChallenge_164711,Parvoviridae,1
ICTVTaxoChallenge_759720,Schitoviridae,1
ICTVTaxoChallenge_715936,Casadabanvirus,0.84130216
ICTVTaxoChallenge_242718,Chaseviridae,1
ICTVTaxoChallenge_62046,Caulimoviridae,0.21223064
ICTVTaxoChallenge_282081,Fromanvirus,1
ICTVTaxoChallenge_283244,Solemoviridae,1
ICTVTaxoChallenge_390281,Chaseviridae,1
ICTVTaxoChallenge_312559,Adenoviridae,1
ICTVTaxoChallenge_763148,Gracegardnervirinae,1
ICTVTaxoChallenge_392292,Kyanoviridae,1
ICTVTaxoChallenge_5896,Inoviridae,1
ICTVTaxoChallenge_428113,Skunavirus,1
ICTVTaxoChallenge_67747,Rhabdoviridae,1
ICTVTaxoChallenge_514647,Gracegardnervirinae,1
ICTVTaxoChallenge_709786,Rhabdoviridae,1
ICTVTaxoChallenge_396208,Papillomaviridae,1
ICTVTaxoChallenge_177711,Autographiviridae,1
ICTVTaxoChallenge_771739,Autographiviridae,1
ICTVTaxoChallenge_816010,Atkinsviridae,1
ICTVTaxoChallenge_952687,Iridoviridae,1
ICTVTaxoChallenge_857214,Ceduovirus,1
ICTVTaxoChallenge_104795,Autographiviridae,1
ICTVTaxoChallenge_877921,Kyanoviridae,1
ICTVTaxoChallenge_452388,Kyanoviridae,1
ICTVTaxoChallenge_663713,Pleolipoviridae,1
ICTVTaxoChallenge_353338,Vequintavirinae,1
ICTVTaxoChallenge_232065,Peduoviridae,1
ICTVTaxoChallenge_657073,Autographiviridae,1
ICTVTaxoChallenge_444529,Geminiviridae,1
ICTVTaxoChallenge_411358,Naryaviridae,1
ICTVTaxoChallenge_931243,Papillomaviridae,1
ICTVTaxoChallenge_11544,Zierdtviridae,1
ICTVTaxoChallenge_92250,Retroviridae,1
ICTVTaxoChallenge_37410,Hepadnaviridae,1
ICTVTaxoChallenge_120747,Alloherpesviridae,1
ICTVTaxoChallenge_199493,Jondennisvirinae,0.66574675
ICTVTaxoChallenge_923208,Skurskavirinae,0.71986955
ICTVTaxoChallenge_926347,Azeredovirinae,0.80521095
ICTVTaxoChallenge_752130,Fernvirus,1
ICTVTaxoChallenge_570234,Vividuovirus,0.6624819
ICTVTaxoChallenge_526964,Secoviridae,0.21051104
ICTVTaxoChallenge_826965,Circoviridae,1
ICTVTaxoChallenge_714793,Demerecviridae,1
ICTVTaxoChallenge_222902,Genomoviridae,0.91775256
ICTVTaxoChallenge_956597,Rhabdoviridae,1
ICTVTaxoChallenge_293438,Adenoviridae,1
ICTVTaxoChallenge_76436,Mimiviridae,0.5181065
ICTVTaxoChallenge_203250,Adenoviridae,1
ICTVTaxoChallenge_194201,Tombusviridae,1
ICTVTaxoChallenge_938675,Mimiviridae,1
ICTVTaxoChallenge_509179,Zierdtviridae,1
ICTVTaxoChallenge_160400,Paclarkvirus,0.81253886
ICTVTaxoChallenge_8921,Geminiviridae,1
ICTVTaxoChallenge_87175,Geminiviridae,0.094000265
ICTVTaxoChallenge_97156,Suoliviridae,0.3648312
ICTVTaxoChallenge_462992,Ignaciovirus,0.21165277
ICTVTaxoChallenge_660609,Fiersviridae,0.44732574
ICTVTaxoChallenge_478692,Solemoviridae,1
ICTVTaxoChallenge_490697,Betaflexiviridae,1
ICTVTaxoChallenge_331590,Tybeckvirinae,1
ICTVTaxoChallenge_584376,Geminiviridae,0.07688193
ICTVTaxoChallenge_78821,Arquatrovirinae,1
ICTVTaxoChallenge_189791,Gracegardnervirinae,1
ICTVTaxoChallenge_316963,Circoviridae,1
ICTVTaxoChallenge_608970,Geminiviridae,1
ICTVTaxoChallenge_702819,Adenoviridae,1
ICTVTaxoChallenge_15155,Pbunavirus,1
ICTVTaxoChallenge_41256,Ackermannviridae,1
ICTVTaxoChallenge_15714,Mimiviridae,0.35409522
ICTVTaxoChallenge_891127,Autographiviridae,0.22867545
ICTVTaxoChallenge_926963,Adenoviridae,1
ICTVTaxoChallenge_609032,Bclasvirinae,1
ICTVTaxoChallenge_750580,Iridoviridae,1
ICTVTaxoChallenge_532393,Inseviridae,0.18003438
ICTVTaxoChallenge_130343,Parvoviridae,1
ICTVTaxoChallenge_695792,Herelleviridae,0.38439834
ICTVTaxoChallenge_880703,Geminiviridae,1
ICTVTaxoChallenge_615822,Phycodnaviridae,0.27740908
